collector_timestamp,flow_id,src_ip,dst_ip,src_port,dst_port,protocol,seq_num,reporting_sw,hops,egress_port_tx_util,egress_timestamp,hop_latency,ingress_timestamp,l1_egress_port_id,l1_ingress_port_id,l2_egress_port_id,l2_ingress_port_id,queue_occupancy,queue_occupancy_id,switch_id
1713561751.1865275,24,10.0.2.2,10.0.4.2,7676,7878,17,24,2,3,0,1713561751181227000,641,1713561751180586000,1,2,0,0,0,0,0
1713561751.2873375,25,10.0.2.2,10.0.4.2,7676,7878,17,25,2,3,0,1713561751284848000,2944167024,0,4,0,0,0,0,0,2
1713561751.2873375,25,10.0.2.2,10.0.4.2,7676,7878,17,25,2,3,0,1713561751282877000,443,1713561751282434000,2,1,0,0,0,0,1
1713561751.2873375,25,10.0.2.2,10.0.4.2,7676,7878,17,25,2,3,0,1713561751281658000,636,1713561751281022000,1,2,0,0,0,0,0
1713561751.3874803,26,10.0.2.2,10.0.4.2,7676,7878,17,26,2,3,0,1713561751385160000,2944267336,0,4,0,0,0,0,0,2
1713561751.3874803,26,10.0.2.2,10.0.4.2,7676,7878,17,26,2,3,0,1713561751383677000,649,1713561751383028000,2,1,0,0,0,0,1
1713561751.3874803,26,10.0.2.2,10.0.4.2,7676,7878,17,26,2,3,0,1713561751382223000,727,1713561751381496000,1,2,0,0,0,0,0
1713561751.4871635,27,10.0.2.2,10.0.4.2,7676,7878,17,27,2,3,0,1713561751484947000,2944367123,0,4,0,0,0,0,0,2
1713561751.4871635,27,10.0.2.2,10.0.4.2,7676,7878,17,27,2,3,0,1713561751483651000,488,1713561751483163000,2,1,0,0,0,0,1
1713561751.4871635,27,10.0.2.2,10.0.4.2,7676,7878,17,27,2,3,0,1713561751482416000,654,1713561751481762000,1,2,0,0,0,0,0
1713561751.58791,28,10.0.2.2,10.0.4.2,7676,7878,17,28,2,3,0,1713561751585677000,2944467853,0,4,0,0,0,0,0,2
1713561751.58791,28,10.0.2.2,10.0.4.2,7676,7878,17,28,2,3,0,1713561751584328000,454,1713561751583874000,2,1,0,0,0,0,1
1713561751.58791,28,10.0.2.2,10.0.4.2,7676,7878,17,28,2,3,0,1713561751583024000,926,1713561751582098000,1,2,0,0,0,0,0
1713561751.688349,29,10.0.2.2,10.0.4.2,7676,7878,17,29,2,3,0,1713561751686184000,2944568360,0,4,0,0,0,0,0,2
1713561751.688349,29,10.0.2.2,10.0.4.2,7676,7878,17,29,2,3,0,1713561751684828000,529,1713561751684299000,2,1,0,0,0,0,1
1713561751.688349,29,10.0.2.2,10.0.4.2,7676,7878,17,29,2,3,0,1713561751683541000,1027,1713561751682514000,1,2,0,0,0,0,0
1713561751.7893643,30,10.0.2.2,10.0.4.2,7676,7878,17,30,2,3,0,1713561751787170000,2944669346,0,4,0,0,0,0,0,2
1713561751.7893643,30,10.0.2.2,10.0.4.2,7676,7878,17,30,2,3,0,1713561751785412000,608,1713561751784804000,2,1,0,0,0,0,1
1713561751.7893643,30,10.0.2.2,10.0.4.2,7676,7878,17,30,2,3,0,1713561751783979000,1078,1713561751782901000,1,2,0,0,0,0,0
1713561751.8887727,31,10.0.2.2,10.0.4.2,7676,7878,17,31,2,3,0,1713561751886603000,2944768779,0,4,0,0,0,0,0,2
1713561751.8887727,31,10.0.2.2,10.0.4.2,7676,7878,17,31,2,3,0,1713561751885141000,467,1713561751884674000,2,1,0,0,0,0,1
1713561751.8887727,31,10.0.2.2,10.0.4.2,7676,7878,17,31,2,3,0,1713561751883981000,635,1713561751883346000,1,2,0,0,0,0,0
1713561751.9896612,32,10.0.2.2,10.0.4.2,7676,7878,17,32,2,3,0,1713561751987399000,2944869575,0,4,0,0,0,0,0,2
1713561751.9896612,32,10.0.2.2,10.0.4.2,7676,7878,17,32,2,3,0,1713561751985623000,528,1713561751985095000,2,1,0,0,0,0,1
1713561751.9896612,32,10.0.2.2,10.0.4.2,7676,7878,17,32,2,3,0,1713561751984336000,705,1713561751983631000,1,2,0,0,0,0,0
1713561752.0894072,33,10.0.2.2,10.0.4.2,7676,7878,17,33,2,3,0,1713561752087059000,2944969235,0,4,0,0,0,0,0,2
1713561752.0894072,33,10.0.2.2,10.0.4.2,7676,7878,17,33,2,3,0,1713561752085781000,452,1713561752085329000,2,1,0,0,0,0,1
1713561752.0894072,33,10.0.2.2,10.0.4.2,7676,7878,17,33,2,3,0,1713561752084582000,590,1713561752083992000,1,2,0,0,0,0,0
1713561752.1897714,34,10.0.2.2,10.0.4.2,7676,7878,17,34,2,3,0,1713561752187476000,2945069652,0,4,0,0,0,0,0,2
1713561752.1897714,34,10.0.2.2,10.0.4.2,7676,7878,17,34,2,3,0,1713561752186039000,483,1713561752185556000,2,1,0,0,0,0,1
1713561752.1897714,34,10.0.2.2,10.0.4.2,7676,7878,17,34,2,3,0,1713561752184856000,616,1713561752184240000,1,2,0,0,0,0,0
1713561752.290897,35,10.0.2.2,10.0.4.2,7676,7878,17,35,2,3,0,1713561752288584000,2945170760,0,4,0,0,0,0,0,2
1713561752.290897,35,10.0.2.2,10.0.4.2,7676,7878,17,35,2,3,0,1713561752286965000,739,1713561752286226000,2,1,0,0,0,0,1
1713561752.290897,35,10.0.2.2,10.0.4.2,7676,7878,17,35,2,3,0,1713561752285344000,735,1713561752284609000,1,2,0,0,0,0,0
1713561752.3902504,36,10.0.2.2,10.0.4.2,7676,7878,17,36,2,3,0,1713561752388145000,2945270321,0,4,0,0,0,0,0,2
1713561752.3902504,36,10.0.2.2,10.0.4.2,7676,7878,17,36,2,3,0,1713561752386744000,506,1713561752386238000,2,1,0,0,0,0,1
1713561752.3902504,36,10.0.2.2,10.0.4.2,7676,7878,17,36,2,3,0,1713561752385580000,593,1713561752384987000,1,2,0,0,0,0,0
1713561752.4906352,37,10.0.2.2,10.0.4.2,7676,7878,17,37,2,3,0,1713561752488491000,2945370667,0,4,0,0,0,0,0,2
1713561752.4906352,37,10.0.2.2,10.0.4.2,7676,7878,17,37,2,3,0,1713561752487131000,454,1713561752486677000,2,1,0,0,0,0,1
1713561752.4906352,37,10.0.2.2,10.0.4.2,7676,7878,17,37,2,3,0,1713561752486010000,612,1713561752485398000,1,2,0,0,0,0,0
